md5,path,filename,bytes,relpath,status,batch,sourcefile,sourceline,timestamp
0428f458ee3e9a633c491f1436fb448b,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1901110701/0054.pdf,0054.pdf,3793681,sn84026688/0029602997A/1901110701/0054.pdf,Transfer,alvarez,alvarez.csv,472,
caf49a613d50e22ceb7d2ae8eb7111a9,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1901110701/0054.jp2,0054.jp2,5725998,sn84026688/0029602997A/1901110701/0054.jp2,Transfer,alvarez,alvarez.csv,473,
8e3bb12e4b0c43ae645e4d323cf29065,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1901110701/0054.tif,0054.tif,45896887,sn84026688/0029602997A/1901110701/0054.tif,Transfer,alvarez,alvarez.csv,474,
05732f2fe95b06b5ca9995da877ee00d,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1901110701/0056.jp2,0056.jp2,5725814,sn84026688/0029602997A/1901110701/0056.jp2,Transfer,alvarez,alvarez.csv,475,
692a41aff5795f00d3d15819db770539,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1901110701/1901110701.xml,1901110701.xml,8863,sn84026688/0029602997A/1901110701/1901110701.xml,Transfer,alvarez,alvarez.csv,476,
920a069052a4d81bd39de59b86275454,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1901110701/0057.xml,0057.xml,904961,sn84026688/0029602997A/1901110701/0057.xml,Transfer,alvarez,alvarez.csv,477,
0000bf4e9743c4889eb2fbb78eaf570c,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1901102401/0048.tif,0048.tif,46017575,sn84026688/0029602997A/1901102401/0048.tif,Transfer,alvarez,alvarez.csv,478,
9bf106e3fad3e4eaaf66c27a2f3f1fce,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1901102401/0047.xml,0047.xml,1059632,sn84026688/0029602997A/1901102401/0047.xml,Transfer,alvarez,alvarez.csv,479,
eb17b93d1dfa2fc2cb2bd3991339d636,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1901102401/0047.jp2,0047.jp2,5759704,sn84026688/0029602997A/1901102401/0047.jp2,Transfer,alvarez,alvarez.csv,480,
7298b4c7aecbbbb4e1689a9d965e0191,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1901102401/0048.xml,0048.xml,865028,sn84026688/0029602997A/1901102401/0048.xml,Transfer,alvarez,alvarez.csv,481,
265689461058e72608f0ca1fcda617f2,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1901102401/0046.xml,0046.xml,1090625,sn84026688/0029602997A/1901102401/0046.xml,Transfer,alvarez,alvarez.csv,482,
61382d80b2504396a26f77f586ce0e0d,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1901102401/0046.tif,0046.tif,46017575,sn84026688/0029602997A/1901102401/0046.tif,Transfer,alvarez,alvarez.csv,483,
2562d3c8043778078a107c4302ad41ec,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1901102401/1901102401.xml,1901102401.xml,8863,sn84026688/0029602997A/1901102401/1901102401.xml,Transfer,alvarez,alvarez.csv,484,
df46d5fbadffd2c4e132e47b87e6fb9a,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1901102401/0047.tif,0047.tif,46198829,sn84026688/0029602997A/1901102401/0047.tif,Transfer,alvarez,alvarez.csv,485,
dc9eda5d8f7b0c5625a62ce32a70a159,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1901102401/0049.jp2,0049.jp2,5740576,sn84026688/0029602997A/1901102401/0049.jp2,Transfer,alvarez,alvarez.csv,486,
76380e179ae7e48f408985574c61f445,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1901102401/0047.pdf,0047.pdf,3569710,sn84026688/0029602997A/1901102401/0047.pdf,Transfer,alvarez,alvarez.csv,487,
ac206526d193d9e2f980dcfaefbc9c25,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1901102401/0049.pdf,0049.pdf,3630150,sn84026688/0029602997A/1901102401/0049.pdf,Transfer,alvarez,alvarez.csv,488,
79c13cb1ba7647868287d4089030ee0c,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1901102401/1901102401_1.xml,1901102401_1.xml,28265,sn84026688/0029602997A/1901102401/1901102401_1.xml,Transfer,alvarez,alvarez.csv,489,
f0a1b4b417b26cb140038370ba720a50,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1901102401/0046.pdf,0046.pdf,3635003,sn84026688/0029602997A/1901102401/0046.pdf,Transfer,alvarez,alvarez.csv,490,
fbb5b48437f5c20d4191c2cca9c3fcd3,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1901102401/0049.tif,0049.tif,46017575,sn84026688/0029602997A/1901102401/0049.tif,Transfer,alvarez,alvarez.csv,491,
a24034694836055797de065a42b1de90,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1901102401/0048.jp2,0048.jp2,5743853,sn84026688/0029602997A/1901102401/0048.jp2,Transfer,alvarez,alvarez.csv,492,
f5f97c6a5bf5c1b1378c0b4a1519fd35,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1901102401/0048.pdf,0048.pdf,3252099,sn84026688/0029602997A/1901102401/0048.pdf,Transfer,alvarez,alvarez.csv,493,
87492a7ee27c287b1a4f3ea4e9707548,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1901102401/0046.jp2,0046.jp2,5738772,sn84026688/0029602997A/1901102401/0046.jp2,Transfer,alvarez,alvarez.csv,494,
d95329b016ec461a6ab49a1e762f3ca3,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1901102401/0049.xml,0049.xml,906834,sn84026688/0029602997A/1901102401/0049.xml,Transfer,alvarez,alvarez.csv,495,
c4fee45d5ef6ef7ac6ab63f277ef529c,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1905020201/0736.jp2,0736.jp2,5700344,sn84026688/0029602997A/1905020201/0736.jp2,Transfer,alvarez,alvarez.csv,496,
fd49dd20a390907e5416bdb6aa0825be,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1905020201/0734.jp2,0734.jp2,5772020,sn84026688/0029602997A/1905020201/0734.jp2,Transfer,alvarez,alvarez.csv,497,
08b58e3625f38508bede64388edbd82f,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1905020201/0733.pdf,0733.pdf,3468405,sn84026688/0029602997A/1905020201/0733.pdf,Transfer,alvarez,alvarez.csv,498,
634bc64c607108a4dd7f6e86f0e05668,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1905020201/0735.tif,0735.tif,46117451,sn84026688/0029602997A/1905020201/0735.tif,Transfer,alvarez,alvarez.csv,499,
6a5386f47a3148cedf3023fc98fc0286,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1905020201/0734.tif,0734.tif,46324583,sn84026688/0029602997A/1905020201/0734.tif,Transfer,alvarez,alvarez.csv,500,
f978e142fdf92016dc643d4b2e4787b8,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1905020201/0733.xml,0733.xml,1403932,sn84026688/0029602997A/1905020201/0733.xml,Transfer,alvarez,alvarez.csv,501,
379a2bfa274a9e0745488eb80cd783d5,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1905020201/0736.tif,0736.tif,45670879,sn84026688/0029602997A/1905020201/0736.tif,Transfer,alvarez,alvarez.csv,502,
0b6eba1f1bc541203a5b10e0a63e94a7,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1905020201/0733.jp2,0733.jp2,5710408,sn84026688/0029602997A/1905020201/0733.jp2,Transfer,alvarez,alvarez.csv,503,
6bedede4d7ab06f8ddea22beccb0eee8,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1905020201/0736.xml,0736.xml,1218608,sn84026688/0029602997A/1905020201/0736.xml,Transfer,alvarez,alvarez.csv,504,
bf948460117df5693d0563e3cdc68e14,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1905020201/0733.tif,0733.tif,45799769,sn84026688/0029602997A/1905020201/0733.tif,Transfer,alvarez,alvarez.csv,505,
ea0e1a20bf195e1a9f1b987a09943346,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1905020201/0736.pdf,0736.pdf,3933004,sn84026688/0029602997A/1905020201/0736.pdf,Transfer,alvarez,alvarez.csv,506,
7bd2a6db42c733ed4f0c81cb9b3bba36,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1905020201/0735.jp2,0735.jp2,5741988,sn84026688/0029602997A/1905020201/0735.jp2,Transfer,alvarez,alvarez.csv,507,
356ef98f48590d11805d18dc523289e8,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1905020201/1905020201_1.xml,1905020201_1.xml,32539,sn84026688/0029602997A/1905020201/1905020201_1.xml,Transfer,alvarez,alvarez.csv,508,
79c85d983b8dc285ff2e80a59f43cee5,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1905020201/1905020201.xml,1905020201.xml,8867,sn84026688/0029602997A/1905020201/1905020201.xml,Transfer,alvarez,alvarez.csv,509,
ab134171f2fc23679872191cd2049551,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1905020201/0734.xml,0734.xml,859062,sn84026688/0029602997A/1905020201/0734.xml,Transfer,alvarez,alvarez.csv,510,
e360558aa7e9807dd746c62982607b63,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1905020201/0735.pdf,0735.pdf,3563031,sn84026688/0029602997A/1905020201/0735.pdf,Transfer,alvarez,alvarez.csv,511,
fc1b83a447363480737d5e44085211b1,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1905020201/0735.xml,0735.xml,997095,sn84026688/0029602997A/1905020201/0735.xml,Transfer,alvarez,alvarez.csv,512,
2de57e7ce95673d721dfe83f00d80cd2,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1905020201/0734.pdf,0734.pdf,3360789,sn84026688/0029602997A/1905020201/0734.pdf,Transfer,alvarez,alvarez.csv,513,
8f204d220e4c5ca33bcdd662e2c8da04,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1903081301/0428.tif,0428.tif,46109735,sn84026688/0029602997A/1903081301/0428.tif,Transfer,alvarez,alvarez.csv,514,
3bab41d6f824d5319f035857f1b5e3a1,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1903081301/0430.tif,0430.tif,46109735,sn84026688/0029602997A/1903081301/0430.tif,Transfer,alvarez,alvarez.csv,515,
9c014991fc423c501272511d8c73f31a,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1903081301/0428.pdf,0428.pdf,3655722,sn84026688/0029602997A/1903081301/0428.pdf,Transfer,alvarez,alvarez.csv,516,
27d881de0a7b2b88548e481628f3fd93,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1903081301/0430.pdf,0430.pdf,3485457,sn84026688/0029602997A/1903081301/0430.pdf,Transfer,alvarez,alvarez.csv,517,
734b414e25841c9cef921fcbf1278bbc,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1903081301/0429.jp2,0429.jp2,5751735,sn84026688/0029602997A/1903081301/0429.jp2,Transfer,alvarez,alvarez.csv,518,
ec380a9cf1455ad7f444e550bca055d1,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1903081301/0429.tif,0429.tif,46109735,sn84026688/0029602997A/1903081301/0429.tif,Transfer,alvarez,alvarez.csv,519,
c898162adfbfb70c346655b9f49397c8,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1903081301/0431.jp2,0431.jp2,5738658,sn84026688/0029602997A/1903081301/0431.jp2,Transfer,alvarez,alvarez.csv,520,
2b3dccd49c09dff60326240e4b38e423,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1903081301/0430.xml,0430.xml,1053464,sn84026688/0029602997A/1903081301/0430.xml,Transfer,alvarez,alvarez.csv,521,
5e7833b23af4b908b50d07d52590aa9c,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1903081301/0430.jp2,0430.jp2,5749092,sn84026688/0029602997A/1903081301/0430.jp2,Transfer,alvarez,alvarez.csv,522,
27120e8ddfa62170693a2561f1da38ab,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1903081301/0428.jp2,0428.jp2,5748163,sn84026688/0029602997A/1903081301/0428.jp2,Transfer,alvarez,alvarez.csv,523,
dca7272a0934a8ec64170ed3ddeb7dcc,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1903081301/0429.pdf,0429.pdf,3339504,sn84026688/0029602997A/1903081301/0429.pdf,Transfer,alvarez,alvarez.csv,524,
ad9b6ff30981e0882150fe11c981bb25,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1903081301/0431.tif,0431.tif,46109735,sn84026688/0029602997A/1903081301/0431.tif,Transfer,alvarez,alvarez.csv,525,
fdc1c7d2ae31d1079c05fbbdbd019326,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1903081301/1903081301.xml,1903081301.xml,8867,sn84026688/0029602997A/1903081301/1903081301.xml,Transfer,alvarez,alvarez.csv,526,
88d62a721e2c5878b87df2bb89c36591,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1903081301/1903081301_1.xml,1903081301_1.xml,26135,sn84026688/0029602997A/1903081301/1903081301_1.xml,Transfer,alvarez,alvarez.csv,527,
13d80c513777796632e34b93809b1d3d,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1903081301/0429.xml,0429.xml,789932,sn84026688/0029602997A/1903081301/0429.xml,Transfer,alvarez,alvarez.csv,528,
a7eace9bad694adf445a52a1c6fdea09,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1903081301/0428.xml,0428.xml,1335677,sn84026688/0029602997A/1903081301/0428.xml,Transfer,alvarez,alvarez.csv,529,
af70cb7ddfb923983b8ccc77cdaff17d,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1903081301/0431.xml,0431.xml,1527486,sn84026688/0029602997A/1903081301/0431.xml,Transfer,alvarez,alvarez.csv,530,
f510d57fae0e34287ad59f6530df34d9,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1903081301/0431.pdf,0431.pdf,4284716,sn84026688/0029602997A/1903081301/0431.pdf,Transfer,alvarez,alvarez.csv,531,
bb2812616d06ca7c203c6b05d6a4c04d,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1904102001/0680.xml,0680.xml,914733,sn84026688/0029602997A/1904102001/0680.xml,Transfer,alvarez,alvarez.csv,532,
1f1e61943d8d807caebbe34492a41b60,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1904102001/0679.xml,0679.xml,1242933,sn84026688/0029602997A/1904102001/0679.xml,Transfer,alvarez,alvarez.csv,533,
7b74e3c9531593e58fc0eee7ed46b61e,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1904102001/0681.xml,0681.xml,975364,sn84026688/0029602997A/1904102001/0681.xml,Transfer,alvarez,alvarez.csv,534,
f169085d17e86874779ef2a1a68f3ba4,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1904102001/0681.jp2,0681.jp2,5736401,sn84026688/0029602997A/1904102001/0681.jp2,Transfer,alvarez,alvarez.csv,535,
29159897d7b9df58ee500210368c1cdf,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1904102001/0682.pdf,0682.pdf,3956785,sn84026688/0029602997A/1904102001/0682.pdf,Transfer,alvarez,alvarez.csv,536,
a77dfccd2f09dd69228b5d7cd15b394a,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1904102001/0681.pdf,0681.pdf,3684345,sn84026688/0029602997A/1904102001/0681.pdf,Transfer,alvarez,alvarez.csv,537,
1957c92f60e30c20e023a17dec06b7e9,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1904102001/1904102001_1.xml,1904102001_1.xml,26134,sn84026688/0029602997A/1904102001/1904102001_1.xml,Transfer,alvarez,alvarez.csv,538,
6bcf1bb811eddce8b4be4b08110e2dd2,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1904102001/0679.tif,0679.tif,46036155,sn84026688/0029602997A/1904102001/0679.tif,Transfer,alvarez,alvarez.csv,539,
0225602331759106e719e99ce67b5c93,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1904102001/0679.pdf,0679.pdf,3598102,sn84026688/0029602997A/1904102001/0679.pdf,Transfer,alvarez,alvarez.csv,540,
2f2994542ce2fe99b849e9395952e72c,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1904102001/0679.jp2,0679.jp2,5747736,sn84026688/0029602997A/1904102001/0679.jp2,Transfer,alvarez,alvarez.csv,541,
52aa9a378e5765430c53d2551eee9d09,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1904102001/0682.xml,0682.xml,1383836,sn84026688/0029602997A/1904102001/0682.xml,Transfer,alvarez,alvarez.csv,542,
23c7d93ab82282104b1ab0bc56cbd0c4,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1904102001/1904102001.xml,1904102001.xml,8867,sn84026688/0029602997A/1904102001/1904102001.xml,Transfer,alvarez,alvarez.csv,543,
7a4e1f5ec2aacac454f341c34bf28bba,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1904102001/0680.tif,0680.tif,46036155,sn84026688/0029602997A/1904102001/0680.tif,Transfer,alvarez,alvarez.csv,544,
8277f0aede369d606a8772a6d68fdafa,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1904102001/0682.jp2,0682.jp2,5747313,sn84026688/0029602997A/1904102001/0682.jp2,Transfer,alvarez,alvarez.csv,545,
8d255349623f0d85d5c8767ae1bdfc9e,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1904102001/0680.pdf,0680.pdf,3518638,sn84026688/0029602997A/1904102001/0680.pdf,Transfer,alvarez,alvarez.csv,546,
b65319fbe113c451a82e2b4e040e9eb6,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1904102001/0681.tif,0681.tif,46036155,sn84026688/0029602997A/1904102001/0681.tif,Transfer,alvarez,alvarez.csv,547,
16b66bb8a1ef178a1a89e0061cfaa51f,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1904102001/0680.jp2,0680.jp2,5740964,sn84026688/0029602997A/1904102001/0680.jp2,Transfer,alvarez,alvarez.csv,548,
1355fc0edc8f4a8b2120a3c2c03458b9,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1904102001/0682.tif,0682.tif,46036155,sn84026688/0029602997A/1904102001/0682.tif,Transfer,alvarez,alvarez.csv,549,
fdcc31662a95926b3b2898d16320e647,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1902110601/0268.pdf,0268.pdf,3404355,sn84026688/0029602997A/1902110601/0268.pdf,Transfer,alvarez,alvarez.csv,550,
f5f4d392ef82384abeb22bd2acd88e14,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1902110601/0267.pdf,0267.pdf,3902408,sn84026688/0029602997A/1902110601/0267.pdf,Transfer,alvarez,alvarez.csv,551,
c431b734815b251396f5f89bc82b5d5c,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1902110601/0269.xml,0269.xml,1388101,sn84026688/0029602997A/1902110601/0269.xml,Transfer,alvarez,alvarez.csv,552,
4003dd8c1341da6e1c25d4bb5ef6cf8f,/libr/archives/paperexport/Historic Maryland Newspaper Project - batch_mdu_alvarez Date 9222015/Newspaper/Archive/batch_mdu_alvarez/sn84026688/0029602997A/1902110601/0267.tif,0267.tif,47066053,sn84026688/0029602997A/1902110601/0267.tif,Transfer,alvarez,alvarez.csv,553,
